market,latitude,longitude,commodity,unit,price,year,month
Tabora,-5.016667,32.8,Beans,100 KG,126250.0,2014,6
Tabora,-5.016667,32.8,Maize,100 KG,38909.0,2014,7
Tabora,-5.016667,32.8,Rice,100 KG,94545.0,2014,7
Tabora,-5.016667,32.8,Beans,100 KG,123182.0,2014,7
Tabora,-5.016667,32.8,Maize,100 KG,36958.0,2014,8
Tabora,-5.016667,32.8,Rice,100 KG,90625.0,2014,8
Tabora,-5.016667,32.8,Beans,100 KG,125417.0,2014,8
Tabora,-5.016667,32.8,Maize,100 KG,35538.0,2014,9
Tabora,-5.016667,32.8,Rice,100 KG,95769.0,2014,9
Tabora,-5.016667,32.8,Beans,100 KG,125000.0,2014,9
Tabora,-5.016667,32.8,Maize,100 KG,41107.0,2014,11
Tabora,-5.016667,32.8,Rice,100 KG,116429.0,2014,11
Tabora,-5.016667,32.8,Beans,100 KG,141071.0,2014,11
Tabora,-5.016667,32.8,Maize,100 KG,41846.0,2014,12
Tabora,-5.016667,32.8,Rice,100 KG,120154.0,2014,12
Tabora,-5.016667,32.8,Beans,100 KG,145000.0,2014,12
Tabora,-5.016667,32.8,Maize,100 KG,30909.0,2015,1
Tabora,-5.016667,32.8,Rice,100 KG,132500.0,2015,1
Tabora,-5.016667,32.8,Beans,100 KG,145000.0,2015,1
Tabora,-5.016667,32.8,Maize,100 KG,32208.0,2015,2
Tabora,-5.016667,32.8,Rice,100 KG,137292.0,2015,2
Tabora,-5.016667,32.8,Beans,100 KG,145417.0,2015,2
Tabora,-5.016667,32.8,Maize,100 KG,41042.0,2015,3
Tabora,-5.016667,32.8,Rice,100 KG,162083.0,2015,3
Tabora,-5.016667,32.8,Beans,100 KG,146667.0,2015,3
Tabora,-5.016667,32.8,Maize,100 KG,52091.0,2015,4
Tabora,-5.016667,32.8,Rice,100 KG,162500.0,2015,4
Tabora,-5.016667,32.8,Beans,100 KG,146591.0,2015,4
Tabora,-5.016667,32.8,Maize,100 KG,38771.0,2015,5
Tabora,-5.016667,32.8,Rice,100 KG,144792.0,2015,5
Tabora,-5.016667,32.8,Beans,100 KG,160000.0,2015,5
Tabora,-5.016667,32.8,Maize,100 KG,40806.0,2015,6
Tabora,-5.016667,32.8,Rice,100 KG,128056.0,2015,6
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2015,6
Tabora,-5.016667,32.8,Maize,100 KG,50167.0,2015,7
Tabora,-5.016667,32.8,Rice,100 KG,123333.0,2015,7
Tabora,-5.016667,32.8,Beans,100 KG,160000.0,2015,7
Tabora,-5.016667,32.8,Maize,100 KG,53792.0,2015,8
Tabora,-5.016667,32.8,Rice,100 KG,141319.0,2015,8
Tabora,-5.016667,32.8,Beans,100 KG,153403.0,2015,8
Tabora,-5.016667,32.8,Maize,100 KG,54350.0,2015,9
Tabora,-5.016667,32.8,Rice,100 KG,145000.0,2015,9
Tabora,-5.016667,32.8,Beans,100 KG,155000.0,2015,9
Tabora,-5.016667,32.8,Maize,100 KG,60429.0,2015,10
Tabora,-5.016667,32.8,Rice,100 KG,174286.0,2015,10
Tabora,-5.016667,32.8,Beans,100 KG,157857.0,2015,10
Tabora,-5.016667,32.8,Maize,100 KG,65538.0,2015,11
Tabora,-5.016667,32.8,Rice,100 KG,175000.0,2015,11
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2015,11
Tabora,-5.016667,32.8,Maize,100 KG,68500.0,2015,12
Tabora,-5.016667,32.8,Rice,100 KG,181000.0,2015,12
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2015,12
Tabora,-5.016667,32.8,Maize,100 KG,65500.0,2016,1
Tabora,-5.016667,32.8,Rice,100 KG,172083.0,2016,1
Tabora,-5.016667,32.8,Beans,100 KG,165000.0,2016,1
Tabora,-5.016667,32.8,Maize,100 KG,69850.0,2016,2
Tabora,-5.016667,32.8,Rice,100 KG,180000.0,2016,2
Tabora,-5.016667,32.8,Beans,100 KG,164250.0,2016,2
Tabora,-5.016667,32.8,Maize,100 KG,65167.0,2016,3
Tabora,-5.016667,32.8,Rice,100 KG,180000.0,2016,3
Tabora,-5.016667,32.8,Beans,100 KG,162685.0,2016,3
Tabora,-5.016667,32.8,Maize,100 KG,52864.0,2016,4
Tabora,-5.016667,32.8,Rice,100 KG,178864.0,2016,4
Tabora,-5.016667,32.8,Beans,100 KG,154924.0,2016,4
Tabora,-5.016667,32.8,Maize,100 KG,44500.0,2016,5
Tabora,-5.016667,32.8,Rice,100 KG,157955.0,2016,5
Tabora,-5.016667,32.8,Beans,100 KG,146364.0,2016,5
Tabora,-5.016667,32.8,Maize,100 KG,46417.0,2016,6
Tabora,-5.016667,32.8,Rice,100 KG,146667.0,2016,6
Tabora,-5.016667,32.8,Beans,100 KG,150000.0,2016,6
Tabora,-5.016667,32.8,Maize,100 KG,52864.0,2016,7
Tabora,-5.016667,32.8,Rice,100 KG,145000.0,2016,7
Tabora,-5.016667,32.8,Beans,100 KG,140909.0,2016,7
Tabora,-5.016667,32.8,Maize,100 KG,53500.0,2016,8
Tabora,-5.016667,32.8,Rice,100 KG,139615.0,2016,8
Tabora,-5.016667,32.8,Beans,100 KG,143077.0,2016,8
Tabora,-5.016667,32.8,Maize,100 KG,52600.0,2016,9
Tabora,-5.016667,32.8,Rice,100 KG,128000.0,2016,9
Tabora,-5.016667,32.8,Beans,100 KG,160000.0,2016,9
Tabora,-5.016667,32.8,Maize,100 KG,62136.0,2016,10
Tabora,-5.016667,32.8,Rice,100 KG,145000.0,2016,10
Tabora,-5.016667,32.8,Beans,100 KG,160000.0,2016,10
Tabora,-5.016667,32.8,Maize,100 KG,71286.0,2016,11
Tabora,-5.016667,32.8,Rice,100 KG,149286.0,2016,11
Tabora,-5.016667,32.8,Beans,100 KG,160000.0,2016,11
Tabora,-5.016667,32.8,Maize,100 KG,88833.0,2016,12
Tabora,-5.016667,32.8,Rice,100 KG,157500.0,2016,12
Tabora,-5.016667,32.8,Beans,100 KG,176667.0,2016,12
Tabora,-5.016667,32.8,Maize,100 KG,86275.0,2017,1
Tabora,-5.016667,32.8,Rice,100 KG,161562.5,2017,1
Tabora,-5.016667,32.8,Beans,100 KG,165000.0,2017,1
Tabora,-5.016667,32.8,Maize,100 KG,99927.775,2017,2
Tabora,-5.016667,32.8,Rice,100 KG,178846.15,2017,2
Tabora,-5.016667,32.8,Beans,100 KG,246538.46,2017,2
Tabora,-5.016667,32.8,Maize,100 KG,96400.0,2017,3
Tabora,-5.016667,32.8,Rice,100 KG,174500.0,2017,3
Tabora,-5.016667,32.8,Beans,100 KG,182000.0,2017,3
Tabora,-5.016667,32.8,Maize,100 KG,98500.0,2017,4
Tabora,-5.016667,32.8,Rice,100 KG,172500.0,2017,4
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2017,4
Tabora,-5.016667,32.8,Maize,100 KG,98500.0,2017,5
Tabora,-5.016667,32.8,Rice,100 KG,172500.0,2017,5
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2017,5
Tabora,-5.016667,32.8,Maize,100 KG,77500.0,2017,6
Tabora,-5.016667,32.8,Rice,100 KG,197500.0,2017,6
Tabora,-5.016667,32.8,Beans,100 KG,170833.33,2017,6
Tabora,-5.016667,32.8,Maize,100 KG,67333.33,2017,7
Tabora,-5.016667,32.8,Rice,100 KG,191666.67,2017,7
Tabora,-5.016667,32.8,Beans,100 KG,178333.33,2017,7
Tabora,-5.016667,32.8,Maize,100 KG,67286.0,2017,8
Tabora,-5.016667,32.8,Rice,100 KG,191429.0,2017,8
Tabora,-5.016667,32.8,Beans,100 KG,180000.0,2017,8
Tabora,-5.016667,32.8,Maize,100 KG,65200.0,2017,9
Tabora,-5.016667,32.8,Rice,100 KG,210000.0,2017,9
Tabora,-5.016667,32.8,Beans,100 KG,182500.0,2017,9
Tabora,-5.016667,32.8,Maize,100 KG,73964.29,2017,10
Tabora,-5.016667,32.8,Rice,100 KG,212000.0,2017,10
Tabora,-5.016667,32.8,Beans,100 KG,178500.0,2017,10
Tabora,-5.016667,32.8,Maize,100 KG,64000.0,2017,11
Tabora,-5.016667,32.8,Rice,100 KG,136500.0,2017,11
Tabora,-5.016667,32.8,Beans,100 KG,180000.0,2017,11
Tabora,-5.016667,32.8,Maize,100 KG,59000.0,2017,12
Tabora,-5.016667,32.8,Rice,100 KG,220000.0,2017,12
Tabora,-5.016667,32.8,Beans,100 KG,175000.0,2017,12
Tabora,-5.016667,32.8,Maize,100 KG,53000.0,2018,1
Tabora,-5.016667,32.8,Rice,100 KG,210000.0,2018,1
Tabora,-5.016667,32.8,Beans,100 KG,160000.0,2018,1
Tabora,-5.016667,32.8,Maize,100 KG,51666.67,2018,3
Tabora,-5.016667,32.8,Rice,100 KG,211666.67,2018,3
Tabora,-5.016667,32.8,Beans,100 KG,160000.0,2018,3
Tabora,-5.016667,32.8,Maize,100 KG,43800.0,2018,4
Tabora,-5.016667,32.8,Rice,100 KG,218000.0,2018,4
Tabora,-5.016667,32.8,Beans,100 KG,168000.0,2018,4
Tabora,-5.016667,32.8,Maize,100 KG,39000.0,2018,5
Tabora,-5.016667,32.8,Rice,100 KG,160000.0,2018,5
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2018,5
Tabora,-5.016667,32.8,Maize,100 KG,39000.0,2018,6
Tabora,-5.016667,32.8,Rice,100 KG,160000.0,2018,6
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2018,6
Tabora,-5.016667,32.8,Maize,100 KG,39000.0,2018,7
Tabora,-5.016667,32.8,Rice,100 KG,160000.0,2018,7
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2018,7
Tabora,-5.016667,32.8,Maize,100 KG,42500.0,2018,9
Tabora,-5.016667,32.8,Rice,100 KG,151818.18,2018,9
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2018,9
Tabora,-5.016667,32.8,Maize,100 KG,41500.0,2018,10
Tabora,-5.016667,32.8,Rice,100 KG,150000.0,2018,10
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2018,10
Tabora,-5.016667,32.8,Maize,100 KG,42431.82,2018,11
Tabora,-5.016667,32.8,Rice,100 KG,151818.18,2018,11
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2018,11
Tabora,-5.016667,32.8,Maize,100 KG,53416.67,2018,12
Tabora,-5.016667,32.8,Rice,100 KG,165000.0,2018,12
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2018,12
Tabora,-5.016667,32.8,Maize,100 KG,54500.0,2019,1
Tabora,-5.016667,32.8,Rice,100 KG,165000.0,2019,1
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,1
Tabora,-5.016667,32.8,Maize,100 KG,54277.78,2019,2
Tabora,-5.016667,32.8,Rice,100 KG,165000.0,2019,2
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,2
Tabora,-5.016667,32.8,Maize,100 KG,52500.0,2019,3
Tabora,-5.016667,32.8,Rice,100 KG,165000.0,2019,3
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,3
Tabora,-5.016667,32.8,Maize,100 KG,55833.33,2019,4
Tabora,-5.016667,32.8,Rice,100 KG,165000.0,2019,4
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,4
Tabora,-5.016667,32.8,Maize,100 KG,45611.11,2019,5
Tabora,-5.016667,32.8,Rice,100 KG,164722.22,2019,5
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,5
Tabora,-5.016667,32.8,Maize,100 KG,50833.33,2019,6
Tabora,-5.016667,32.8,Rice,100 KG,162500.0,2019,6
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,6
Tabora,-5.016667,32.8,Maize,100 KG,52681.82,2019,7
Tabora,-5.016667,32.8,Rice,100 KG,163863.64,2019,7
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,7
Tabora,-5.016667,32.8,Maize,100 KG,63500.0,2019,8
Tabora,-5.016667,32.8,Rice,100 KG,170454.55,2019,8
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,8
Tabora,-5.016667,32.8,Maize,100 KG,72227.27,2019,9
Tabora,-5.016667,32.8,Rice,100 KG,186818.18,2019,9
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2019,9
Tabora,-5.016667,32.8,Maize,100 KG,80181.82,2019,10
Tabora,-5.016667,32.8,Rice,100 KG,180909.09,2019,10
Tabora,-5.016667,32.8,Beans,100 KG,198636.36,2019,10
Tabora,-5.016667,32.8,Maize,100 KG,90115.38,2019,11
Tabora,-5.016667,32.8,Rice,100 KG,180000.0,2019,11
Tabora,-5.016667,32.8,Beans,100 KG,263846.15,2019,11
Tabora,-5.016667,32.8,Maize,100 KG,91500.0,2019,12
Tabora,-5.016667,32.8,Rice,100 KG,180000.0,2019,12
Tabora,-5.016667,32.8,Beans,100 KG,248181.82,2019,12
Tabora,-5.016667,32.8,Maize,100 KG,97590.91,2020,1
Tabora,-5.016667,32.8,Rice,100 KG,190000.0,2020,1
Tabora,-5.016667,32.8,Beans,100 KG,235909.09,2020,1
Tabora,-5.016667,32.8,Maize,100 KG,85000.0,2020,2
Tabora,-5.016667,32.8,Rice,100 KG,190000.0,2020,2
Tabora,-5.016667,32.8,Beans,100 KG,226666.67,2020,2
Tabora,-5.016667,32.8,Maize,100 KG,67958.33,2020,3
Tabora,-5.016667,32.8,Rice,100 KG,190000.0,2020,3
Tabora,-5.016667,32.8,Beans,100 KG,205000.0,2020,3
Tabora,-5.016667,32.8,Maize,100 KG,55400.0,2020,4
Tabora,-5.016667,32.8,Rice,100 KG,187500.0,2020,4
Tabora,-5.016667,32.8,Beans,100 KG,205000.0,2020,4
Tabora,-5.016667,32.8,Maize,100 KG,49071.0,2020,5
Tabora,-5.016667,32.8,Rice,100 KG,151429.0,2020,5
Tabora,-5.016667,32.8,Beans,100 KG,217143.0,2020,5
Tabora,-5.016667,32.8,Maize,100 KG,58500.0,2020,6
Tabora,-5.016667,32.8,Rice,100 KG,150000.0,2020,6
Tabora,-5.016667,32.8,Beans,100 KG,225556.0,2020,6
Tabora,-5.016667,32.8,Maize,100 KG,58563.0,2020,7
Tabora,-5.016667,32.8,Rice,100 KG,150000.0,2020,7
Tabora,-5.016667,32.8,Beans,100 KG,205000.0,2020,7
Tabora,-5.016667,32.8,Maize,100 KG,55000.0,2020,8
Tabora,-5.016667,32.8,Rice,100 KG,146667.0,2020,8
Tabora,-5.016667,32.8,Beans,100 KG,208333.0,2020,8
Tabora,-5.016667,32.8,Maize,100 KG,52227.0,2020,9
Tabora,-5.016667,32.8,Rice,100 KG,145000.0,2020,9
Tabora,-5.016667,32.8,Beans,100 KG,223182.0,2020,9
Tabora,-5.016667,32.8,Maize,100 KG,51500.0,2020,10
Tabora,-5.016667,32.8,Rice,100 KG,145000.0,2020,10
Tabora,-5.016667,32.8,Beans,100 KG,225000.0,2020,10
Tabora,-5.016667,32.8,Maize,100 KG,51500.0,2020,11
Tabora,-5.016667,32.8,Rice,100 KG,145000.0,2020,11
Tabora,-5.016667,32.8,Beans,100 KG,225000.0,2020,11
Tabora,-5.016667,32.8,Maize,100 KG,50833.0,2020,12
Tabora,-5.016667,32.8,Rice,100 KG,144167.0,2020,12
Tabora,-5.016667,32.8,Beans,100 KG,220000.0,2020,12
Tabora,-5.016667,32.8,Maize,100 KG,42000.0,2021,1
Tabora,-5.016667,32.8,Rice,100 KG,110000.0,2021,1
Tabora,-5.016667,32.8,Beans,100 KG,211000.0,2021,1
Tabora,-5.016667,32.8,Maize,100 KG,40625.0,2021,2
Tabora,-5.016667,32.8,Rice,100 KG,127500.0,2021,2
Tabora,-5.016667,32.8,Beans,100 KG,195000.0,2021,2
Tabora,-5.016667,32.8,Maize,100 KG,40667.0,2021,3
Tabora,-5.016667,32.8,Rice,100 KG,110000.0,2021,3
Tabora,-5.016667,32.8,Beans,100 KG,188333.0,2021,3
Tabora,-5.016667,32.8,Maize,100 KG,40500.0,2021,4
Tabora,-5.016667,32.8,Rice,100 KG,110000.0,2021,4
Tabora,-5.016667,32.8,Beans,100 KG,185000.0,2021,4
Tabora,-5.016667,32.8,Maize,100 KG,35000.0,2021,5
Tabora,-5.016667,32.8,Rice,100 KG,110000.0,2021,5
Tabora,-5.016667,32.8,Beans,100 KG,185000.0,2021,5
Tabora,-5.016667,32.8,Maize,100 KG,35909.0,2021,6
Tabora,-5.016667,32.8,Rice,100 KG,110000.0,2021,6
Tabora,-5.016667,32.8,Beans,100 KG,185000.0,2021,6
Tabora,-5.016667,32.8,Maize,100 KG,35000.0,2021,7
Tabora,-5.016667,32.8,Rice,100 KG,110000.0,2021,7
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2021,7
Tabora,-5.016667,32.8,Maize,100 KG,35269.0,2021,8
Tabora,-5.016667,32.8,Rice,100 KG,105385.0,2021,8
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2021,8
Tabora,-5.016667,32.8,Maize,100 KG,36577.0,2021,9
Tabora,-5.016667,32.8,Rice,100 KG,102500.0,2021,9
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2021,9
Tabora,-5.016667,32.8,Maize,100 KG,39417.0,2021,10
Tabora,-5.016667,32.8,Rice,100 KG,102500.0,2021,10
Tabora,-5.016667,32.8,Beans,100 KG,170000.0,2021,10
Tabora,-5.016667,32.8,Maize,100 KG,44042.0,2021,11
Tabora,-5.016667,32.8,Rice,100 KG,107500.0,2021,11
Tabora,-5.016667,32.8,Beans,100 KG,176667.0,2021,11
Tabora,-5.016667,32.8,Maize,100 KG,56150.0,2021,12
Tabora,-5.016667,32.8,Rice,100 KG,136250.0,2021,12
Tabora,-5.016667,32.8,Beans,100 KG,183500.0,2021,12
Tabora,-5.016667,32.8,Maize,100 KG,59000.0,2022,4
Tabora,-5.016667,32.8,Rice,100 KG,165000.0,2022,4
Tabora,-5.016667,32.8,Beans,100 KG,190000.0,2022,4
Tabora,-5.016667,32.8,Maize,100 KG,59818.0,2022,5
Tabora,-5.016667,32.8,Rice,100 KG,181818.0,2022,5
Tabora,-5.016667,32.8,Beans,100 KG,195909.0,2022,5
Tabora,-5.016667,32.8,Maize,100 KG,71346.0,2022,6
Tabora,-5.016667,32.8,Rice,100 KG,202692.0,2022,6
Tabora,-5.016667,32.8,Beans,100 KG,210769.0,2022,6
Tabora,-5.016667,32.8,Maize,100 KG,80864.0,2022,7
Tabora,-5.016667,32.8,Rice,100 KG,205000.0,2022,7
Tabora,-5.016667,32.8,Beans,100 KG,210909.0,2022,7
Tabora,-5.016667,32.8,Maize,100 KG,82750.0,2022,8
Tabora,-5.016667,32.8,Rice,100 KG,205500.0,2022,8
Tabora,-5.016667,32.8,Beans,100 KG,225000.0,2022,8
Tabora,-5.016667,32.8,Maize,100 KG,88885.0,2022,9
Tabora,-5.016667,32.8,Rice,100 KG,227308.0,2022,9
Tabora,-5.016667,32.8,Beans,100 KG,253462.0,2022,9
Tabora,-5.016667,32.8,Maize,100 KG,99927.775,2022,10
Tabora,-5.016667,32.8,Rice,100 KG,250000.0,2022,10
Tabora,-5.016667,32.8,Beans,100 KG,288295.45999999996,2022,10
Tabora,-5.016667,32.8,Maize,100 KG,99927.775,2022,11
Tabora,-5.016667,32.8,Rice,100 KG,250000.0,2022,11
Tabora,-5.016667,32.8,Beans,100 KG,288295.45999999996,2022,11
Tabora,-5.016667,32.8,Maize,100 KG,99927.775,2022,12
Tabora,-5.016667,32.8,Rice,100 KG,250000.0,2022,12
Tabora,-5.016667,32.8,Beans,100 KG,288295.45999999996,2022,12
Tabora,-5.016667,32.8,Maize,100 KG,99927.775,2023,1
Tabora,-5.016667,32.8,Rice,100 KG,267917.0,2023,1
Tabora,-5.016667,32.8,Beans,100 KG,288295.45999999996,2023,1
Tabora,-5.016667,32.8,Maize,100 KG,99927.775,2023,2
Tabora,-5.016667,32.8,Rice,100 KG,275500.0,2023,2
Tabora,-5.016667,32.8,Beans,100 KG,288295.45999999996,2023,2
Tabora,-5.016667,32.8,Maize,100 KG,99927.775,2023,3
Tabora,-5.016667,32.8,Rice,100 KG,278636.0,2023,3
Tabora,-5.016667,32.8,Beans,100 KG,277273.0,2023,3
Tabora,-5.016667,32.8,Maize,100 KG,82778.0,2023,4
Tabora,-5.016667,32.8,Rice,100 KG,281632.5,2023,4
Tabora,-5.016667,32.8,Beans,100 KG,260000.0,2023,4
Tabora,-5.016667,32.8,Maize,100 KG,79000.0,2023,5
Tabora,-5.016667,32.8,Rice,100 KG,281632.5,2023,5
Tabora,-5.016667,32.8,Beans,100 KG,260000.0,2023,5
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,32295.45,2006,1
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,61454.55,2006,1
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,63450.0,2006,1
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,30727.27,2006,2
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,69454.55,2006,2
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,68363.64,2006,2
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,33854.17,2006,3
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,74892.86,2006,3
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,79333.33,2006,3
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,36875.0,2006,4
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,81375.0,2006,4
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,69875.0,2006,4
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,35545.45,2006,5
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,79613.64,2006,5
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,64000.0,2006,5
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,27000.0,2006,6
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,75333.33,2006,6
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,43500.0,2006,6
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,17625.0,2006,7
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,71750.0,2006,7
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,45800.0,2006,7
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,14431.82,2006,8
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,70363.64,2006,8
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,48272.73,2006,8
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,11375.0,2006,9
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,71791.67,2006,9
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,48875.0,2006,9
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,8775.0,2006,10
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,70937.5,2006,10
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,49625.0,2006,10
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,7300.0,2006,11
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,69950.0,2006,11
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,51025.0,2006,11
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12500.0,2006,12
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,69562.5,2006,12
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,53312.5,2006,12
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,14600.0,2007,1
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,71700.0,2007,1
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,54500.0,2007,1
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,12800.0,2007,2
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,68300.0,2007,2
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,55600.0,2007,2
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,14000.0,2007,3
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,70900.0,2007,3
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,55900.0,2007,3
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,15700.0,2007,4
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,68700.0,2007,4
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,55700.0,2007,4
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,15000.0,2007,5
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,55800.0,2007,5
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,53000.0,2007,5
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,13500.0,2007,6
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,57000.0,2007,6
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,54500.0,2007,6
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,14000.0,2007,7
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,55800.0,2007,7
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,52700.0,2007,7
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,14300.0,2007,8
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,56000.0,2007,8
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,50500.0,2007,8
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,14600.0,2007,9
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,58000.0,2007,9
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,50500.0,2007,9
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,19600.0,2007,10
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,63900.0,2007,10
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,52700.0,2007,10
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,22100.0,2007,11
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,62800.0,2007,11
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,58400.0,2007,11
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,26500.0,2007,12
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,62500.0,2007,12
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,68300.0,2007,12
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,35500.0,2008,1
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,76500.0,2008,1
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,91200.0,2008,1
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,32500.0,2008,2
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,76500.0,2008,2
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,94700.0,2008,2
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,33900.0,2008,3
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,80500.0,2008,3
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,86700.0,2008,3
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,36500.0,2008,4
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,80900.0,2008,4
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,74700.0,2008,4
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,31500.0,2008,5
Tanga / Mgandini,-5.07378,39.100106,Rice,100 KG,83700.0,2008,5
Tanga / Mgandini,-5.07378,39.100106,Beans,100 KG,66100.0,2008,5
Tanga / Mgandini,-5.07378,39.100106,Maize,100 KG,31979.0,2008,6
